skin_L,skin_a,skin_b,undertone,delta_e,normal_pct,oily_pct,dry_pct,contrast_level,primary_group,sub_group,shade_L_min,shade_L_max,shade_a_min,shade_a_max,shade_b_min,shade_b_max
71.58986593383864,6.772008593592345,34.3736088697878,Warm,37.18304856901536,46.95,25.87,27.18,high,Nude,Warm Nude,50,74,8,28,12,32
38.67845898419032,16.8498695835281,20.410084367624428,Neutral,10.982473379248695,33.88,45.79,20.33,low,Red,True Red,33,43,44,52,16,24
74.5492702655991,20.37845564215282,34.86012093708068,Warm,37.36158095103112,50.88,31.21,17.91,high,Nude,Peachy Nude,58,82,4,24,10,30
37.53955639657788,18.914973779692343,29.99351744624732,Warm,19.50902792932041,56.73,22.69,20.58,medium,Coral,Deep Coral,32,48,25,39,21,35
34.28637486889059,10.0654476704543,14.192875980017153,Cool,14.774498248744598,62.72,8.67,28.61,low,Berry,Deep Berry,27,37,34,42,-9,-1
83.72647681735045,14.111335639802176,30.211751648971536,Cool,43.19819756373711,31.07,22.16,46.77,high,Pink,Soft Pink,56,80,15,35,-5,15
41.961308309124966,5.516779444400224,10.000022494682089,Neutral,14.933091939585667,49.19,37.8,13.01,low,Red,True Red,33,43,44,52,16,24
76.93928907900595,15.261544367360996,32.8453186240054,Neutral,38.433038615117376,62.3,16.76,20.94,high,Nude,Taupe Nude,53,77,2,22,0,20
65.70733796208538,14.844323665749338,29.14883249584939,Neutral,27.37621777949384,41.24,51.88,6.88,high,Mauve,Dusty Rose,46,70,10,30,-2,18
49.11986917964108,8.012219061370383,21.30509633835381,Neutral,15.72466316828356,34.85,22.05,43.1,low,Red,Blue Red,40,50,41,49,6,14
84.49476131029871,11.746910935381852,27.15166236876046,Warm,43.098985169060526,42.45,44.56,12.99,high,Nude,Peachy Nude,58,82,4,24,10,30
33.57505815941995,10.550456098047851,12.180717655481285,Neutral,14.827536372795054,30.65,26.91,42.44,low,Red,True Red,33,43,44,52,16,24
31.093476778074823,18.269806902574203,32.708748150932195,Neutral,25.00474367505217,47.93,21.22,30.85,medium,Red,True Red,30,46,41,55,13,27
64.56234742543029,24.517475098201075,15.342642605473037,Warm,20.35353231368033,59.84,12.48,27.68,medium,Nude,Warm Nude,54,70,11,25,15,29
64.57139320784496,21.06609147036067,14.146078467123594,Neutral,19.71754639670736,47.38,27.78,24.84,medium,Mauve,Dusty Rose,50,66,13,27,1,15
38.172370135101474,14.396086428973632,8.981200204538546,Neutral,9.334534219159837,31.93,13.37,54.7,low,Red,True Red,33,43,44,52,16,24
75.93617244771032,14.705614342203964,25.674772224917497,Neutral,34.23560545121588,53.53,37.19,9.28,high,Nude,Taupe Nude,53,77,2,22,0,20
73.36574469699693,20.132930987047978,13.514924634282703,Cool,28.406480590000644,33.4,46.56,20.04,high,Pink,Soft Pink,56,80,15,35,-5,15
33.96414394737959,21.076290903868934,23.21202584106406,Cool,15.768894837134209,21.77,29.3,48.93,low,Berry,Deep Berry,27,37,34,42,-9,-1
57.123213419451055,7.619474859883482,24.185450770785348,Cool,21.183364153170963,15.18,80.07,4.75,medium,Berry,True Berry,34,50,28,42,-10,4
49.33815469848319,22.9922497874463,29.310847676281828,Neutral,18.09526435976761,11.46,24.95,63.59,medium,Red,Blue Red,37,53,38,52,3,17
63.89200503738451,15.900538377938766,32.1377221702125,Warm,27.91489376888228,17.11,43.19,39.7,high,Nude,Warm Nude,50,74,8,28,12,32
53.56332930345129,13.54972908180536,16.0007966512946,Cool,11.443031832624827,55.44,16.74,27.82,low,Berry,True Berry,37,47,31,39,-7,1
54.301091338927705,18.84553129035705,13.41416762090909,Warm,9.478553062395562,48.32,35.29,16.39,low,Coral,True Coral,47,57,26,34,22,30
84.24243425104602,7.857519226788234,23.582309823034663,Warm,42.67971867423979,60.23,13.11,26.66,high,Nude,Peachy Nude,58,82,4,24,10,30
74.74685696311624,12.245869800004098,20.812406190805905,Cool,31.97906404531471,49.09,28.88,22.03,high,Pink,Soft Pink,56,80,15,35,-5,15
36.63818272222118,19.963678240976925,8.822519530341923,Cool,8.945260733606228,52.12,37.05,10.83,low,Berry,Deep Berry,27,37,34,42,-9,-1
31.012538200257328,23.035480570924573,26.197843619934723,Cool,20.160406577047056,77.03,10.32,12.65,medium,Berry,Deep Berry,24,40,31,45,-12,2
65.23866562789556,14.144608392390888,24.431433015697305,Neutral,24.462823305987992,41.71,18.27,40.02,medium,Mauve,Dusty Rose,50,66,13,27,1,15
77.26259548245112,5.975326376262808,19.22195011478719,Cool,35.91271503210388,17.3,45.73,36.97,high,Pink,Soft Pink,56,80,15,35,-5,15
70.80027748077613,6.967912994267946,22.72666047398645,Warm,30.831004763617376,85.96,6.29,7.75,high,Nude,Warm Nude,50,74,8,28,12,32
57.26154604601486,14.72884774283749,26.56079524540342,Neutral,19.75214711709324,50.03,45.04,4.93,medium,Red,Blue Red,37,53,38,52,3,17
53.9837255656104,8.077998093875474,21.66015466662808,Cool,17.780889816626587,65.56,4.0,30.44,medium,Berry,True Berry,34,50,28,42,-10,4
38.965024240540544,20.639199543159183,32.017021398181605,Cool,20.91675534418516,55.87,33.72,10.41,medium,Berry,Deep Berry,24,40,31,45,-12,2
76.98990547958473,17.49567725578805,32.827337665713344,Warm,38.25445959939291,21.59,31.62,46.79,high,Nude,Peachy Nude,58,82,4,24,10,30
57.45329796850487,18.56032305118127,12.5834634373636,Warm,12.54980994246796,64.4,13.84,21.76,low,Coral,True Coral,47,57,26,34,22,30
38.09013362873476,6.387226017503309,28.20301164035877,Warm,22.261883455468965,38.57,27.66,33.77,medium,Coral,Deep Coral,32,48,25,39,21,35
80.44332154181909,12.755286570594995,34.80570741102239,Neutral,42.76464901186656,33.2,38.72,28.08,high,Nude,Taupe Nude,53,77,2,22,0,20
43.458236369299904,24.732791570023508,19.486783842643256,Warm,8.990455130008671,44.97,20.96,34.07,low,Coral,Deep Coral,35,45,28,36,24,32
39.11629024643479,16.45214465764045,34.1380622991698,Cool,23.179713552078915,57.33,12.61,30.06,medium,Berry,Deep Berry,24,40,31,45,-12,2
36.34092955340898,17.96636014904191,10.233894561691129,Cool,9.068314091475608,29.27,27.8,42.93,low,Berry,Deep Berry,27,37,34,42,-9,-1
49.26633327636896,17.06300240245894,20.9945046829194,Cool,10.379242217236962,45.98,49.28,4.74,low,Berry,True Berry,37,47,31,39,-7,1
83.25250289311919,7.939254191764194,16.36427219864568,Warm,40.34553802916552,24.3,55.78,19.92,high,Nude,Peachy Nude,58,82,4,24,10,30
70.45530708299506,7.932291143196846,14.452937365711886,Cool,28.277538037499824,64.52,8.9,26.58,high,Pink,Soft Pink,56,80,15,35,-5,15
66.2998678223985,15.940906912311554,13.263873330463024,Cool,21.719990371582185,54.77,1.88,43.35,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
49.084609897790536,23.744569744729024,8.809286926562304,Warm,6.394254491907139,54.14,16.28,29.58,low,Coral,True Coral,47,57,26,34,22,30
44.57673124081441,21.13669478534528,18.18667240382481,Warm,6.304454529123129,50.63,8.36,41.01,low,Coral,Deep Coral,35,45,28,36,24,32
84.432788642377,21.11940257341908,15.144122020787808,Neutral,39.57377143408696,42.94,21.69,35.37,high,Nude,Taupe Nude,53,77,2,22,0,20
50.10763641561133,16.71175367745225,22.0295152466812,Cool,11.725685042471438,45.82,22.27,31.91,low,Berry,True Berry,37,47,31,39,-7,1
65.8025477606391,6.695840320916064,27.51598618662906,Warm,29.16320430686411,40.18,53.05,6.77,high,Nude,Warm Nude,50,74,8,28,12,32
40.99100212179248,21.298794570810784,14.741061723986212,Cool,5.02716129633238,71.95,0.61,27.44,low,Berry,Deep Berry,27,37,34,42,-9,-1
51.26470217242971,10.685765781909186,9.446567109400014,Neutral,11.511797075413426,72.12,21.72,6.16,low,Red,Blue Red,40,50,41,49,6,14
39.76086576500701,12.672180807103167,8.10341784350871,Neutral,9.814724354680015,28.65,16.39,54.96,low,Red,True Red,33,43,44,52,16,24
55.67275322488883,12.939843244149484,18.839468035404167,Cool,14.509713912543967,40.08,13.72,46.2,low,Berry,True Berry,37,47,31,39,-7,1
66.75171760572647,10.479761989399435,11.21868195669548,Cool,23.756738169676154,37.13,36.03,26.84,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
55.47428883368684,16.884836546171943,26.15076855694325,Cool,17.87901621084719,34.53,20.55,44.92,medium,Berry,True Berry,34,50,28,42,-10,4
74.18041473892788,18.93377975746393,11.250210036649412,Cool,29.20951240487548,34.23,36.27,29.5,high,Pink,Soft Pink,56,80,15,35,-5,15
62.09806352712495,6.171018584879584,15.02774515428208,Warm,22.19801216498056,55.75,24.53,19.72,medium,Nude,Warm Nude,54,70,11,25,15,29
62.40102491711128,11.29866454917865,28.54050132644765,Neutral,25.536191785852967,82.71,3.17,14.12,medium,Mauve,Dusty Rose,50,66,13,27,1,15
78.40023124001536,20.6264371149461,31.36298549054064,Warm,38.61208460381759,16.0,61.1,22.9,high,Nude,Peachy Nude,58,82,4,24,10,30
73.62259340284092,9.070710449636096,24.97547744969072,Neutral,33.27258989359678,23.84,57.32,18.84,high,Nude,Taupe Nude,53,77,2,22,0,20
57.07060077526912,10.690239194848882,31.25006504165849,Neutral,24.554756228338693,43.4,9.01,47.59,medium,Red,Blue Red,37,53,38,52,3,17
48.7432894547879,8.868706859129652,18.45640910847072,Cool,13.401608914837697,17.05,53.5,29.45,low,Berry,True Berry,37,47,31,39,-7,1
61.0694931853922,16.101698986045726,20.721533271186,Warm,18.69466513824646,38.54,32.98,28.48,medium,Nude,Warm Nude,54,70,11,25,15,29
76.81724099433035,12.42926678668943,24.381428654120263,Neutral,34.97073921717254,20.34,65.73,13.93,high,Nude,Taupe Nude,53,77,2,22,0,20
49.51774433907881,5.802777181707331,25.01251442526491,Cool,19.78122042072369,13.9,42.62,43.48,medium,Berry,True Berry,34,50,28,42,-10,4
73.20314281735511,16.291881625806433,29.33224774922882,Cool,33.31027196967639,40.65,28.43,30.92,high,Pink,Soft Pink,56,80,15,35,-5,15
57.19810447246711,18.78175307496459,33.368351903679475,Cool,24.63502265822101,38.18,28.4,33.42,medium,Berry,True Berry,34,50,28,42,-10,4
43.92477843881588,12.067044560521056,32.28851347841335,Warm,21.810815266150733,37.0,48.2,14.8,medium,Coral,Deep Coral,32,48,25,39,21,35
60.6933667319564,8.689525062672788,30.39365595118887,Warm,26.69335464010264,48.24,28.16,23.6,high,Nude,Warm Nude,50,74,8,28,12,32
70.35356493051874,20.49267561275576,31.701412110105103,Warm,32.11217250635077,48.73,35.16,16.11,high,Nude,Warm Nude,50,74,8,28,12,32
36.70954134378901,5.751324590879612,31.806142180241785,Neutral,25.7689682313586,20.57,39.39,40.04,medium,Red,True Red,30,46,41,55,13,27
63.12959833800027,8.581898786563631,9.219086839131885,Cool,21.605296786338965,21.17,54.27,24.56,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
84.79217112173603,5.293867773099077,10.118307040562346,Warm,42.46443189364735,50.58,20.19,29.23,high,Nude,Peachy Nude,58,82,4,24,10,30
70.73029049596943,17.91621625310412,18.69120276188628,Warm,26.667624530720328,71.53,6.34,22.13,high,Nude,Warm Nude,50,74,8,28,12,32
82.25680707897031,18.740385330064854,13.526362944546666,Warm,37.30932975376016,66.14,17.47,16.39,high,Nude,Peachy Nude,58,82,4,24,10,30
84.22554329183379,15.506365289014427,11.896425179562002,Cool,39.48223305739849,52.06,5.35,42.59,high,Pink,Soft Pink,56,80,15,35,-5,15
53.36380642590689,22.80441341109112,18.922027160372345,Neutral,11.213048315212124,43.83,28.96,27.21,low,Red,Blue Red,40,50,41,49,6,14
44.78475681165901,11.400992020612236,19.654807748201343,Warm,11.514571182706934,29.27,36.6,34.13,low,Coral,Deep Coral,35,45,28,36,24,32
57.71861223173914,12.599581579307891,25.32912695363876,Cool,19.85434247838197,34.36,10.57,55.07,medium,Berry,True Berry,34,50,28,42,-10,4
81.41164972105922,5.002693860089707,10.748699439637496,Warm,39.39915202076901,26.09,57.52,16.39,high,Nude,Peachy Nude,58,82,4,24,10,30
40.15411174495256,23.83383973316061,33.57335949830669,Cool,22.44082886444141,57.95,30.95,11.1,medium,Berry,Deep Berry,24,40,31,45,-12,2
66.42993221367698,15.1672109383256,12.480782172986196,Warm,21.973370162432783,35.14,23.57,41.29,medium,Nude,Warm Nude,54,70,11,25,15,29
64.33374529954745,6.591762947440849,16.058167850989534,Neutral,23.875578620678453,52.68,30.91,16.41,medium,Mauve,Dusty Rose,50,66,13,27,1,15
47.1703523274481,23.464474939704573,18.699486087275915,Neutral,7.848320181204634,64.14,11.87,23.99,low,Red,Blue Red,40,50,41,49,6,14
41.06876090031038,16.146743391460163,9.081596214368751,Cool,6.230514264984167,64.53,9.13,26.34,low,Berry,Deep Berry,27,37,34,42,-9,-1
57.30783118099913,8.53793901647968,10.657453105736955,Cool,16.87198810256837,43.57,11.46,44.97,low,Berry,True Berry,37,47,31,39,-7,1
74.64190018411914,9.507625360135316,29.6000940076194,Warm,36.034642792535045,46.24,39.06,14.7,high,Nude,Peachy Nude,58,82,4,24,10,30
80.73493978108468,10.30069836281095,21.33386939802216,Neutral,38.1861688487633,45.67,10.7,43.63,high,Nude,Taupe Nude,53,77,2,22,0,20
39.86419338450515,5.243089493796327,33.33519233416802,Warm,26.44491159402517,34.4,37.09,28.51,medium,Coral,Deep Coral,32,48,25,39,21,35
48.32958242899424,10.195075675206525,24.00967298874304,Warm,15.85732970783348,47.42,45.14,7.44,low,Coral,True Coral,47,57,26,34,22,30
75.7297006819442,15.06438414365924,30.99008013147784,Neutral,36.45953855005838,57.16,35.78,7.06,high,Nude,Taupe Nude,53,77,2,22,0,20
30.471437785301013,15.062725171601754,12.561246702948443,Warm,15.354829879197116,66.13,7.83,26.04,low,Coral,Deep Coral,35,45,28,36,24,32
67.21934184175598,19.75016718918014,21.08679975251127,Warm,24.006905216133315,37.39,16.73,45.88,medium,Nude,Warm Nude,54,70,11,25,15,29
63.996022956698376,24.693394790490164,25.66589891277397,Warm,23.866998888108423,15.5,31.56,52.94,medium,Nude,Warm Nude,54,70,11,25,15,29
30.487061575376224,22.771985608743048,19.28514971637496,Neutral,16.473696984040892,21.94,43.49,34.57,low,Red,True Red,33,43,44,52,16,24
62.8045449829252,21.83997105780123,15.47642115920084,Warm,18.23383721597548,16.64,58.78,24.58,medium,Nude,Warm Nude,54,70,11,25,15,29
62.211707487113095,23.484368696853203,31.08795439393088,Neutral,25.93711053263915,9.41,47.63,42.96,medium,Mauve,Dusty Rose,50,66,13,27,1,15
49.9863760830948,10.296326435566376,22.48761113077275,Neutral,15.133248637270723,42.29,43.29,14.42,low,Red,Blue Red,40,50,41,49,6,14
68.33240079966689,21.78415906078918,15.82965960139183,Neutral,23.71182075027189,19.16,28.12,52.72,medium,Mauve,Dusty Rose,50,66,13,27,1,15
51.067010571497306,13.581247386053318,8.595786014421853,Cool,9.46560485406576,35.1,32.87,32.03,low,Berry,True Berry,37,47,31,39,-7,1
84.93406302705259,22.782387114548857,23.033927864799985,Neutral,41.523711684162166,63.56,14.7,21.74,high,Nude,Taupe Nude,53,77,2,22,0,20
39.56532370343904,20.92482901082737,23.42403268830163,Cool,12.684618165757044,57.19,24.88,17.93,low,Berry,Deep Berry,27,37,34,42,-9,-1
47.91614126509584,12.172431639071828,22.943737957665945,Cool,13.76735656577024,60.55,26.58,12.87,low,Berry,True Berry,37,47,31,39,-7,1
83.36489282090729,19.141729545333963,25.29660995581996,Warm,40.61282390637552,30.43,38.26,31.31,high,Nude,Peachy Nude,58,82,4,24,10,30
30.381286901161427,12.492252292529423,13.191803507834113,Warm,16.477058108366002,60.45,9.86,29.69,low,Coral,Deep Coral,35,45,28,36,24,32
34.963470372789736,5.287869772595117,21.30068853780748,Warm,20.091826946878008,33.16,40.46,26.38,medium,Coral,Deep Coral,32,48,25,39,21,35
33.00423026801439,5.67352807748928,10.531966208939444,Cool,18.74303637143688,57.03,20.13,22.84,medium,Berry,Deep Berry,24,40,31,45,-12,2
43.639806031181735,12.203812828225258,26.13591847895813,Warm,16.200458428510736,28.24,46.03,25.73,low,Coral,Deep Coral,35,45,28,36,24,32
54.73273827826288,22.18649902140952,26.02021932441344,Neutral,17.206787098945703,44.69,20.21,35.1,low,Red,Blue Red,40,50,41,49,6,14
48.941706518875776,14.468698671880976,26.323822533326226,Neutral,15.852578232881338,64.01,14.49,21.5,low,Red,Blue Red,40,50,41,49,6,14
38.42391761568291,23.95130252648086,25.112148688176767,Neutral,15.19164554621899,61.07,15.78,23.15,low,Red,True Red,33,43,44,52,16,24
63.009379406757546,17.11398480919751,33.66637203265657,Neutral,28.321343671435653,53.65,5.22,41.13,high,Mauve,Dusty Rose,46,70,10,30,-2,18
38.84180984227046,21.436618931707187,33.03234211034013,Cool,21.962390457782217,41.51,13.36,45.13,medium,Berry,Deep Berry,24,40,31,45,-12,2
69.67110480141146,12.109860208827149,31.10490599045623,Warm,32.1856357860249,40.58,39.32,20.1,high,Nude,Warm Nude,50,74,8,28,12,32
50.40891871531292,19.59778235407196,19.45299650514136,Neutral,9.217664433532368,37.98,26.44,35.58,low,Red,Blue Red,40,50,41,49,6,14
55.156778416274,17.268036930443422,22.70045596802755,Neutral,15.00411703281492,14.05,20.8,65.15,low,Red,Blue Red,40,50,41,49,6,14
53.1876685076512,18.301119780132623,10.646207489080007,Cool,8.470942318022415,40.32,25.09,34.59,low,Berry,True Berry,37,47,31,39,-7,1
71.032703678573,24.926686752544946,17.514123558460668,Warm,27.06251026405461,26.84,52.38,20.78,high,Nude,Warm Nude,50,74,8,28,12,32
52.36219744216492,21.25465808609359,17.17083675299895,Neutral,9.083703584804187,17.42,38.99,43.59,low,Red,Blue Red,40,50,41,49,6,14
71.35293550300366,17.0851903197385,10.69092589607295,Neutral,26.545941311379213,68.77,20.56,10.67,high,Nude,Taupe Nude,53,77,2,22,0,20
69.82628959906262,22.902000581324884,27.80184993204245,Neutral,29.571349713960046,52.54,24.82,22.64,high,Mauve,Dusty Rose,46,70,10,30,-2,18
84.66184844775763,22.81664296579267,8.232713069978068,Cool,39.939806593206704,42.01,32.42,25.57,high,Pink,Soft Pink,56,80,15,35,-5,15
48.95599869367123,21.62491610179885,15.162697405323415,Neutral,5.319110158649954,33.58,35.9,30.52,low,Red,Blue Red,40,50,41,49,6,14
48.64758286499181,16.84815569319035,20.25231761735826,Warm,9.557182082031908,38.12,26.38,35.5,low,Coral,True Coral,47,57,26,34,22,30
47.05328445103211,24.469779383547937,26.70090071010644,Warm,15.501980082003987,73.7,21.94,4.36,low,Coral,True Coral,47,57,26,34,22,30
78.31800641936884,19.81808112304143,23.703801910708226,Warm,35.31432606470064,7.73,54.64,37.63,high,Nude,Peachy Nude,58,82,4,24,10,30
47.13282664744936,10.593477130928864,26.08874425319889,Neutral,17.074083771215165,24.44,66.25,9.31,low,Red,Blue Red,40,50,41,49,6,14
47.728921957429066,22.54921725260761,32.54387805797231,Warm,20.8805279940802,69.54,18.29,12.17,medium,Coral,True Coral,44,60,23,37,19,33
76.08467889170856,16.95364671046918,28.583752770093664,Cool,35.363234949660026,64.33,14.95,20.72,high,Pink,Soft Pink,56,80,15,35,-5,15
47.35538262765108,18.450145253472986,22.76707965160788,Cool,11.130133929205044,53.08,40.63,6.29,low,Berry,True Berry,37,47,31,39,-7,1
32.184429700581354,15.59067230044915,9.963879067984305,Neutral,13.704991839149711,43.9,51.78,4.32,low,Red,True Red,33,43,44,52,16,24
72.76452095425148,17.991120135139234,25.89721426613597,Cool,31.11328954786693,22.67,39.99,37.34,high,Pink,Soft Pink,56,80,15,35,-5,15
65.11300060668445,14.659377441707104,31.0111246085619,Warm,28.186484378100506,10.1,63.38,26.52,high,Nude,Warm Nude,50,74,8,28,12,32
37.68139587448921,6.824122060973807,10.16631113286434,Warm,15.183153186065072,37.51,18.93,43.56,low,Coral,Deep Coral,35,45,28,36,24,32
83.87273031849108,6.086640696458076,14.490770648124686,Warm,41.36272075124111,41.37,21.92,36.71,high,Nude,Peachy Nude,58,82,4,24,10,30
35.37698592816409,13.3920012485558,21.28713991314753,Warm,14.91707126389822,82.8,0.39,16.81,low,Coral,Deep Coral,35,45,28,36,24,32
39.5880274408494,9.15022990769758,10.036128751805284,Neutral,12.282660473867418,14.14,16.66,69.2,low,Red,True Red,33,43,44,52,16,24
57.83544702159429,11.95618415804386,9.98441217791034,Warm,15.281173639875128,30.66,11.48,57.86,low,Coral,True Coral,47,57,26,34,22,30
34.60631615040373,6.629477954258838,10.10273270546485,Neutral,17.041101693491576,36.12,35.66,28.22,low,Red,True Red,33,43,44,52,16,24
32.53288934050553,15.914993595588712,10.119766448247466,Neutral,13.253354433097224,66.82,19.82,13.36,low,Red,True Red,33,43,44,52,16,24
63.157350838930114,20.219815200561875,27.22437854893108,Warm,23.69640079023705,28.93,8.46,62.61,medium,Nude,Warm Nude,54,70,11,25,15,29
42.72304692829343,12.647266621232555,28.547161539638,Neutral,18.249815299034395,26.96,44.19,28.85,medium,Red,True Red,30,46,41,55,13,27
55.80233922371589,6.133608643316708,18.8190125045306,Cool,18.85381323493676,21.89,47.05,31.06,medium,Berry,True Berry,34,50,28,42,-10,4
32.40548109179615,10.505764269037204,8.277681390263684,Cool,16.205495193809547,33.96,38.36,27.68,low,Berry,Deep Berry,27,37,34,42,-9,-1
77.48376632100481,21.069654865937693,8.244038665140888,Warm,32.71767842434465,35.84,9.05,55.11,high,Nude,Peachy Nude,58,82,4,24,10,30
66.68835026527506,18.26621419008004,26.92963485883529,Cool,26.38720423769988,57.46,20.25,22.29,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
44.06221758598657,5.649731933803299,29.68672732759052,Neutral,22.79539324048337,5.35,38.83,55.82,medium,Red,True Red,30,46,41,55,13,27
61.75503457634587,6.114817071748835,11.405113704136085,Cool,21.76886258651448,71.8,5.87,22.33,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
43.67012724324613,14.649861210553258,14.03726880473912,Neutral,5.877330244104202,33.8,6.72,59.48,low,Red,True Red,33,43,44,52,16,24
62.54453807889872,20.49307062362364,26.063603107885925,Warm,22.490861864720667,33.35,19.05,47.6,medium,Nude,Warm Nude,54,70,11,25,15,29
56.99782883920973,10.196071621283195,12.0052664259764,Warm,15.494029051386988,66.33,25.92,7.75,low,Coral,True Coral,47,57,26,34,22,30
32.615496435074874,15.99057764647471,34.52422265653237,Warm,26.01522635764751,38.27,32.71,29.02,medium,Coral,Deep Coral,32,48,25,39,21,35
70.14741328854682,7.606408663446718,15.807059030262074,Cool,28.2928824933475,26.65,40.43,32.92,high,Pink,Soft Pink,56,80,15,35,-5,15
59.84540446615859,23.18859007371753,13.01597777686511,Cool,15.2179286128282,56.32,8.95,34.73,low,Mauve,Cool Mauve,50,60,18,26,-2,6
30.137955774249445,14.852502085817182,34.72892627452852,Warm,27.64020953136272,20.34,46.71,32.95,high,Coral,Deep Coral,28,52,22,42,18,38
81.78712726366525,14.270956785178438,33.47626086323838,Neutral,42.98074509749989,63.94,30.12,5.94,high,Nude,Taupe Nude,53,77,2,22,0,20
51.68324075316637,15.805988135229994,33.622478010269035,Cool,23.01710228919321,29.51,51.61,18.88,medium,Berry,True Berry,34,50,28,42,-10,4
58.27082299842853,12.830741992032584,25.190708687664426,Neutral,20.03765952209116,61.73,18.23,20.04,medium,Mauve,Dusty Rose,50,66,13,27,1,15
69.48036523568473,20.88394662554169,14.133848039634902,Warm,24.5890819504426,58.84,14.67,26.49,medium,Nude,Warm Nude,54,70,11,25,15,29
51.32136825888747,17.372227564303685,25.922722245788737,Warm,15.5147374896147,76.41,6.85,16.74,low,Coral,True Coral,47,57,26,34,22,30
72.75186827138297,18.03359589756854,26.126936240213485,Neutral,31.20261631949009,44.36,31.12,24.52,high,Nude,Taupe Nude,53,77,2,22,0,20
81.77607792345269,18.414944009435462,9.327280137778544,Neutral,36.907123179502925,50.67,30.55,18.78,high,Nude,Taupe Nude,53,77,2,22,0,20
84.75567374813727,7.910309655747183,15.280010236713936,Cool,41.68252241577037,58.31,13.36,28.33,high,Pink,Soft Pink,56,80,15,35,-5,15
62.07088793408604,17.508669003331867,34.19201033000108,Cool,28.10884678317413,59.59,9.26,31.15,high,Mauve,Cool Mauve,43,67,12,32,-8,12
42.04046108004032,16.2428950765517,8.435365452049801,Neutral,5.96500859052153,48.78,44.48,6.74,low,Red,True Red,33,43,44,52,16,24
35.06422757105442,22.54944027054106,22.367064102163525,Warm,14.58407479243093,60.24,29.14,10.62,low,Coral,Deep Coral,35,45,28,36,24,32
46.241980018876895,13.52362604471946,18.63433895266228,Warm,9.3541641697555,37.36,54.54,8.1,low,Coral,True Coral,47,57,26,34,22,30
75.25408556003991,5.71224300545683,31.5564960072592,Neutral,38.754434960289096,46.87,25.57,27.56,high,Nude,Taupe Nude,53,77,2,22,0,20
40.80167000272419,9.435589838670928,34.806467555413334,Neutral,25.48269411147377,29.05,22.15,48.8,medium,Red,True Red,30,46,41,55,13,27
63.56069210565576,7.33608215467904,16.98965666798408,Neutral,23.01674999426176,69.85,14.19,15.96,medium,Mauve,Dusty Rose,50,66,13,27,1,15
54.50217329739221,20.22055805004056,25.25623832101851,Warm,16.311584768217678,63.72,13.43,22.85,low,Coral,True Coral,47,57,26,34,22,30
68.50586380475076,7.970135632873616,21.01446817397718,Cool,27.901682858899324,79.43,17.09,3.48,high,Mauve,Cool Mauve,43,67,12,32,-8,12
81.47925533814282,11.266958351702865,17.532360573208166,Warm,37.91581596073467,27.95,63.34,8.71,high,Nude,Peachy Nude,58,82,4,24,10,30
66.14995081983476,19.87810374604304,22.535803756727617,Cool,23.629186172579736,54.73,16.28,28.99,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
79.84934088834204,15.061679015596727,11.199570837150093,Warm,35.20659400370344,40.55,22.39,37.06,high,Nude,Peachy Nude,58,82,4,24,10,30
65.09099311392671,13.577748627004212,9.106412000747042,Neutral,21.290048579353165,54.61,37.05,8.34,medium,Mauve,Dusty Rose,50,66,13,27,1,15
46.11031027650745,7.542052275414807,21.21171418182828,Neutral,15.533477671993213,19.07,38.15,42.78,low,Red,Blue Red,40,50,41,49,6,14
57.286534765113,8.710510314062423,20.11472781080833,Warm,18.55425345700353,54.28,8.6,37.12,medium,Coral,True Coral,44,60,23,37,19,33
58.86828709289592,12.270289147385334,31.581569363548923,Neutral,25.209436239144463,34.9,29.45,35.65,medium,Mauve,Dusty Rose,50,66,13,27,1,15
37.905114368723005,8.138052482922403,31.186114150298664,Neutral,23.646356531336806,28.28,43.94,27.78,medium,Red,True Red,30,46,41,55,13,27
35.58460647859572,12.921089548709334,28.15420747914208,Neutral,19.99297445653007,60.63,29.32,10.05,medium,Red,True Red,30,46,41,55,13,27
43.08591845032223,11.749540914259438,20.810235855802127,Neutral,12.221049019587364,17.82,41.3,40.88,low,Red,True Red,33,43,44,52,16,24
59.647600392586845,7.1972622748156585,34.019500094550324,Cool,29.382319087074634,52.98,23.27,23.75,high,Mauve,Cool Mauve,43,67,12,32,-8,12
65.47977320510869,12.881672970200636,34.02307685208088,Neutral,30.90481522786571,32.62,28.01,39.37,high,Mauve,Dusty Rose,46,70,10,30,-2,18
72.0027332702923,16.083394432220004,10.26271229556664,Neutral,27.3405481255971,57.93,23.85,18.22,high,Nude,Taupe Nude,53,77,2,22,0,20
62.35579408484646,24.041248932780054,19.48865280033976,Cool,19.329645677464544,43.8,37.3,18.9,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
84.1144868176419,22.47150611519469,21.58284471106476,Neutral,40.34702385853644,27.98,49.93,22.09,high,Nude,Taupe Nude,53,77,2,22,0,20
59.58024284123449,9.816076321463465,28.691374753825613,Cool,24.390526316016093,39.37,17.58,43.05,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
