L,a,b,Undertone,MST_Class,normal_pct,oily_pct,dry_pct
40.99100212179248,21.298794570810784,14.741061723986212,Cool,2,71.95,0.61,27.44
64.64870060152253,24.653048229871384,31.524478679271244,Neutral,7,37.33,58.02,4.65
62.41120426390868,16.806953809175457,25.13612437785642,Warm,6,25.79,23.47,50.74
59.95311377768921,8.72876524288509,18.01804660058427,Warm,6,45.14,48.99,5.87
55.80054804819112,11.382009464865114,11.847379658340856,Warm,5,22.54,31.38,46.08
83.36710137690264,20.900230738569405,10.90116492098052,Cool,10,43.4,4.45,52.15
49.61519845977121,18.334177107929136,23.398437711315605,Neutral,4,14.68,9.77,75.55
71.24349387637275,9.049611203304748,14.476601044410508,Warm,8,40.35,16.12,43.53
40.40924385765236,16.986042322788755,24.81261760564453,Cool,2,35.16,41.51,23.33
73.57332500630751,9.83863360631059,28.547213934375584,Warm,8,38.29,42.35,19.36
64.16121396550984,15.710438321719272,15.64900625593796,Neutral,7,25.98,50.63,23.39
64.26234754398615,12.661387394530134,9.40523764641555,Neutral,7,65.21,3.9,30.89
47.94786202620671,5.18331100367633,16.891674492027615,Neutral,4,52.46,5.03,42.51
65.78496536674022,19.987388732899134,12.877753615405188,Cool,7,30.46,25.99,43.55
31.488564973795214,15.988236641219292,13.04649700415319,Neutral,1,60.01,14.93,25.06
73.69848046970502,6.313897179087316,30.65292784838629,Warm,8,69.66,22.74,7.6
45.164937429877206,22.430736123047524,12.78304431507942,Warm,3,36.17,58.11,5.72
67.94207027819255,8.296296314588743,24.61304667688465,Warm,7,46.94,28.94,24.12
48.52939603305525,16.66260438199167,26.0689138079714,Cool,4,51.34,12.6,36.06
84.09886559328564,13.700291886804468,30.22109651006724,Cool,10,65.11,6.56,28.33
60.87053305641062,12.56049898868804,24.678626949668445,Neutral,6,59.77,23.99,16.24
40.53219144272744,18.18090820264465,8.18570497993053,Cool,2,76.04,9.18,14.78
84.66990135607352,15.094789507607034,21.90309637559704,Neutral,10,57.37,35.15,7.48
65.94363807340761,24.72699845888324,33.9271916792858,Neutral,7,75.6,20.74,3.66
66.60271850587515,6.441686719973467,27.111547625203755,Warm,7,19.45,50.48,30.07
37.44773133345908,10.304570450053491,10.660764988149444,Neutral,2,83.21,11.08,5.71
66.28387416280874,9.74966610338768,21.11212605716019,Cool,7,35.37,28.92,35.71
56.15919438859015,5.788536227370118,20.29094402520863,Warm,5,44.1,31.82,24.08
55.82808630246497,13.040544337764814,10.084063316114635,Cool,5,64.83,13.59,21.58
55.156778416274,17.268036930443422,22.70045596802755,Neutral,5,14.05,20.8,65.15
76.79237207926491,5.492888092726453,9.528890049194066,Cool,9,39.05,0.98,59.97
58.47081434161071,23.55504566390426,27.58195683120869,Warm,6,50.24,32.64,17.12
42.99143450417537,20.03493984791681,18.029616090858173,Cool,3,31.86,28.81,39.33
30.07592375769328,6.126065513636747,14.875297678621624,Warm,1,63.95,21.15,14.9
63.89200503738451,15.900538377938766,32.1377221702125,Warm,7,17.11,43.19,39.7
36.28399466975919,9.949259624662927,20.25688849229221,Neutral,2,41.58,40.7,17.72
43.11597047562496,19.194741696020404,23.702898621943397,Neutral,3,43.71,25.07,31.22
51.88922763009303,16.690862265189164,15.055991482905362,Cool,4,28.13,44.42,27.45
39.25175411778812,22.583715452024958,21.12552310080295,Cool,2,5.81,51.48,42.71
77.72391263291009,18.48439264894794,23.798284845032367,Neutral,9,75.59,18.36,6.05
38.2756855802995,14.333663116617284,18.003268800606886,Neutral,2,10.22,24.89,64.89
32.939742936287175,11.459129458824918,8.777132260460153,Warm,1,30.55,34.11,35.34
55.85443807567752,15.87755842322235,21.40071482467823,Neutral,5,78.59,4.16,17.25
83.36489282090729,19.141729545333963,25.29660995581996,Warm,10,30.43,38.26,31.31
32.33777304827165,15.783875882546289,28.003846581493608,Neutral,1,34.78,42.61,22.61
62.84244670769378,20.28745324443472,21.83757151679896,Warm,6,11.74,36.92,51.34
76.24325546548472,5.241398706012359,33.090046330343085,Neutral,9,81.34,11.95,6.71
39.46707938995894,15.461956883402976,12.418710457374022,Warm,2,49.56,26.06,24.38
69.16538320654037,8.928826304455717,9.072202604450675,Neutral,8,49.65,27.92,22.43
58.65679248309983,22.959104323700384,20.806333951447616,Cool,6,36.84,52.91,10.25
34.78225984309507,16.816090670358317,22.24464980548446,Neutral,1,61.7,31.68,6.62
45.30820079737874,21.999186610064108,19.3402971159829,Cool,3,51.18,15.38,33.44
35.865493036910976,16.663816085541953,14.659782626745976,Cool,2,14.88,32.54,52.58
39.15011125619229,6.329266515525442,22.526613044825385,Cool,2,49.65,30.57,19.78
79.69931700486333,18.107663989269064,9.211787444763386,Neutral,10,32.1,30.37,37.53
44.705531114132775,21.070753189252063,17.59363320879497,Cool,3,42.39,36.2,21.41
80.94926524039778,19.05081003069614,30.56730005358393,Warm,10,45.51,18.22,36.27
34.31192497345875,11.42324305271907,21.648736530526328,Cool,1,33.02,49.61,17.37
62.5924581901152,13.42496106588144,31.175225273576263,Warm,6,21.34,38.08,40.58
51.3782025670385,17.680114061992228,34.63901331988887,Warm,4,65.38,20.88,13.74
44.80330404900776,10.004857963291906,17.402897609629107,Warm,3,49.86,10.76,39.38
31.292036573235546,20.6094227676031,19.01314439306514,Neutral,1,29.16,23.25,47.59
66.41552010506061,14.784324973761812,10.672152832035083,Neutral,7,17.13,26.11,56.76
81.77607792345269,18.414944009435462,9.327280137778544,Neutral,10,50.67,30.55,18.78
48.00273103686483,15.366478460796468,26.079503926512977,Neutral,4,75.95,12.27,11.78
82.05312665239641,13.531838021087868,8.314412286583599,Neutral,10,36.87,7.06,56.07
62.73209375620797,13.269315334203204,11.8297987356586,Neutral,6,34.08,56.1,9.82
35.08099433661647,18.01943490437089,18.36851499705387,Neutral,1,68.32,19.81,11.87
79.19824930965414,15.618753568241877,15.163805713997608,Warm,9,49.29,19.52,31.19
65.58246734740462,21.3557065971389,29.69729545692145,Warm,7,22.51,19.97,57.52
58.67658224623878,19.380456408672018,32.14046696996183,Neutral,6,58.71,13.42,27.87
44.1168121880051,21.088281193549467,33.96029276350103,Cool,3,74.38,16.55,9.07
35.01068322629939,16.543733524466177,23.123131541252405,Neutral,1,71.29,2.75,25.96
41.264096975449775,22.099480391229488,16.808855787110964,Cool,3,53.93,14.06,32.01
61.42751186274692,22.32071350091513,10.37962963637067,Cool,6,32.32,35.14,32.54
62.9281915961234,18.824933275719783,24.583028596613307,Cool,6,36.91,18.27,44.82
35.63956832893709,17.010695364128296,19.124478951694723,Neutral,2,38.66,35.13,26.21
40.50521833299854,22.361963197341257,21.36030069321475,Neutral,2,53.46,31.07,15.47
55.71812972885914,17.995760935285993,30.73846516956029,Cool,5,69.29,15.83,14.88
54.61721449327946,21.57830948301355,21.46998014318661,Warm,5,29.99,37.25,32.76
55.23583545594055,21.401350041112988,18.69202609241161,Cool,5,8.88,22.76,68.36
58.07757229347653,15.177881401397604,17.18011842361709,Cool,6,24.65,40.91,34.44
51.54073621172816,16.715565418620955,11.793473264478967,Neutral,4,29.76,21.38,48.86
76.93928907900595,15.261544367360996,32.8453186240054,Neutral,9,62.3,16.76,20.94
66.9788656741708,23.11698779998612,32.2404867725847,Neutral,7,25.21,12.39,62.4
70.6104775601809,10.930711625753103,33.53384996900762,Warm,8,56.32,34.36,9.32
73.48833929485677,16.717295769070383,18.74158888855824,Warm,8,44.6,39.82,15.58
80.10427745607272,11.961911863365762,17.061482265285754,Warm,10,25.7,61.43,12.87
63.28992799871767,7.430027526018361,23.595020878791253,Warm,7,40.74,18.63,40.63
51.1590528026875,7.71033747121508,19.80299883621593,Neutral,4,35.25,36.82,27.93
78.66468043743342,21.16470420018444,33.47994300614596,Warm,9,43.86,47.76,8.38
36.15748070546069,16.145036666368213,32.48539758817557,Neutral,2,18.8,50.89,30.31
81.4864498157131,24.641547572712614,26.80569395387601,Neutral,10,63.5,22.57,13.93
69.82628959906262,22.902000581324884,27.80184993204245,Neutral,8,52.54,24.82,22.64
49.110828310308094,6.347012029375434,34.1876252448963,Warm,4,57.47,24.3,18.23
67.29486111352134,7.194723973550071,9.764886254238402,Warm,7,48.7,29.03,22.27
41.56905520028919,16.087081050228015,11.970983985084024,Warm,3,64.48,23.7,11.82
51.975897620429066,13.847874814963872,11.73263027211954,Neutral,4,32.77,26.25,40.98
68.50493637291572,20.675835689707945,30.362729815804897,Warm,8,27.53,29.94,42.53
64.21947224687561,22.84169377880469,33.29420647489348,Warm,7,37.09,49.11,13.8
50.85076231254093,20.330546324432543,17.58046009966539,Cool,4,31.86,38.53,29.61
36.03390620525313,5.821647299111106,25.8595875437386,Neutral,2,39.54,20.52,39.94
51.40295994928576,13.24559455663331,27.84568002712523,Cool,4,23.91,38.67,37.42
61.05171296116606,19.914675654624645,10.7172119201354,Warm,6,55.39,11.33,33.28
83.00411564245769,23.38076554057342,23.826923560385215,Neutral,10,45.91,28.38,25.71
58.97889910733639,14.859139433117202,27.646040717891594,Cool,6,33.38,20.23,46.39
48.45706985821754,15.637435330100333,27.673719674388277,Cool,4,23.2,15.26,61.54
66.60957988734295,14.677204377286229,13.448463602816336,Cool,7,57.58,4.26,38.16
69.07395994674295,18.777706041001814,12.380301956126942,Warm,8,36.04,29.48,34.48
58.73459989772287,9.386408024227642,15.24345255224603,Neutral,6,12.69,52.56,34.75
58.2873551832458,20.560926129663983,30.88378609247788,Cool,6,32.9,4.93,62.17
73.10255665924913,18.165675668523143,18.531783775185964,Neutral,8,36.81,48.22,14.97
46.59897379700658,9.262094080501663,22.701205644942934,Warm,4,44.56,19.03,36.41
73.62401914653644,8.330070940990302,26.18233268060868,Cool,8,47.77,17.01,35.22
31.37087229497665,10.281239693874376,29.53877111040178,Cool,1,33.19,25.85,40.96
66.64739548796459,13.630162396952848,12.583479451592668,Neutral,7,26.34,62.32,11.34
38.74389085206395,16.94310611980604,11.402054752327846,Cool,2,50.09,34.78,15.13
46.76626624335212,11.019271338936324,13.450043207319606,Warm,4,38.3,19.68,42.02
69.94881342461588,19.30250039633776,28.043988301424108,Cool,8,70.79,26.71,2.5
45.61053749129968,8.528238208557724,25.408431617932507,Neutral,3,35.71,19.65,44.64
83.73189299471593,5.937038170552063,13.96302514000124,Warm,10,42.42,21.8,35.78
80.905277905212,15.74551347336076,9.203878503821889,Cool,10,70.08,17.38,12.54
34.81170097457604,10.864215433961292,14.64085866638172,Warm,1,46.37,33.96,19.67
34.879954961448966,10.416645025241484,24.748357886543545,Warm,1,69.25,24.74,6.01
67.81052842856633,18.12323675362143,13.45442304686723,Warm,7,24.1,16.91,58.99
63.73569238987204,5.7685269792465,13.348636084512982,Warm,7,48.46,43.28,8.26
70.26936795625227,22.751261436323823,27.770423680491763,Neutral,8,38.67,9.4,51.93
32.7728168328829,6.70694929987536,28.85259657686226,Warm,1,56.74,19.79,23.47
70.13630552426824,8.764643995380911,34.882419770207434,Cool,8,33.48,34.0,32.52
34.31449093565517,15.156101279175582,9.80944651928267,Cool,1,36.06,33.69,30.25
78.94157714312092,19.139529749114324,8.972508093868512,Warm,9,18.9,17.18,63.92
36.06791078360804,16.213565898779,18.411134997860003,Cool,2,15.18,27.43,57.39
38.2006541901492,17.457809516380003,22.04830792440242,Warm,2,43.61,39.44,16.95
62.87016125059111,5.523934170641295,11.0396705411223,Warm,6,68.51,21.73,9.76
50.98757315903067,23.915529944926945,25.546325885969527,Neutral,4,40.01,57.75,2.24
58.87894724928868,10.382395052760208,10.784962543715748,Neutral,6,32.39,40.34,27.27
32.50181002775511,12.436735691328389,26.337635887525806,Neutral,1,58.41,36.74,4.85
34.385746656182896,5.807016537193994,32.586354364789386,Cool,1,61.24,19.49,19.27
67.97894069384661,17.72582707958496,23.113403458236327,Warm,7,14.92,28.98,56.1
57.13874249901911,21.98892812451471,18.3468148805758,Cool,5,61.33,8.33,30.34
34.5010062435816,21.552205226983062,26.707717547809608,Neutral,1,49.75,21.05,29.2
64.9627423863897,20.805198078833875,18.49899040480114,Neutral,7,39.13,31.18,29.69
50.42351444133949,7.566517243775291,17.44832204640928,Cool,4,87.4,10.14,2.46
41.777639420895206,15.030325893743992,20.6547153144642,Warm,3,70.31,22.81,6.88
73.78994503256924,21.9045111632148,25.861156751946723,Neutral,8,37.56,21.44,41.0
42.738351157412666,24.264450788812223,27.733421830498397,Warm,3,25.87,60.97,13.16
82.86648322558663,13.96321746738004,23.580440226265694,Neutral,10,48.44,36.16,15.4
48.438770928489625,22.240853019786268,14.53521542828824,Warm,4,37.6,52.9,9.5
40.84995455990945,11.29175266828133,16.655324822445472,Neutral,2,20.93,19.04,60.03
55.82072601559294,19.034765477545143,12.35936151973448,Cool,5,58.65,25.58,15.77
33.513050563895014,16.856803610162203,20.7159268157378,Cool,1,75.36,15.83,8.81
61.74627683882955,5.862002178966481,11.185257057957662,Cool,6,65.21,4.1,30.69
77.29859471145961,17.719094143274567,31.528178923153064,Warm,9,33.83,35.2,30.97
36.99561891756823,6.762844867815843,28.421613478078125,Neutral,2,23.0,40.46,36.54
51.799332521220414,9.488811436733211,13.687879103152998,Warm,4,38.61,54.61,6.78
50.45515597648853,15.827488418148764,11.779659171487598,Cool,4,53.97,43.92,2.11
74.11998804681858,24.832486859224563,21.472134493961413,Cool,9,34.67,36.84,28.49
68.55135467388408,19.75855537997601,23.26623037331853,Cool,8,35.13,18.53,46.34
56.753477586233565,17.96204254522143,17.51233987364781,Neutral,5,53.93,33.71,12.36
58.64361749824997,5.120940863679568,16.361676199840105,Cool,6,33.97,59.02,7.01
84.17061072508723,6.102030703176622,24.076199643742928,Cool,10,44.14,49.08,6.78
32.98905504700201,23.78136958900583,17.919549674820903,Cool,1,40.12,49.83,10.05
70.21294951707586,12.105679484738452,13.710682230607738,Cool,8,22.34,24.94,52.72
55.706178945953646,24.583031102012317,9.08770900700596,Cool,5,60.72,19.57,19.71
67.00802817137986,5.895367773769737,14.307443864978396,Neutral,7,10.81,54.97,34.22
53.47699775383813,5.488015631130761,10.823331689028809,Warm,5,31.85,22.4,45.75
52.981613982228026,10.060526818405064,31.628607702771102,Cool,5,50.44,25.65,23.91
76.42503235530857,13.272853498372704,23.76186507388101,Warm,9,55.6,11.63,32.77
44.10687876529372,14.11313505571426,20.492354213079373,Warm,3,32.82,5.44,61.74
53.09579424211793,18.64383378510197,20.82742656740274,Cool,5,53.02,12.97,34.01
67.13371602223408,16.64845316414493,20.526147173932983,Warm,7,43.74,30.45,25.81
70.05579491227088,15.743386432080577,25.2260873508387,Neutral,8,41.91,29.61,28.48
80.56047178887485,23.30579880758548,9.21123505594836,Cool,10,41.75,28.86,29.39
50.96861230272685,9.374277778130784,18.285699815633823,Cool,4,68.31,15.6,16.09
60.01377514775234,5.785301032973205,24.14081636184088,Cool,6,63.64,16.05,20.31
66.70445920281828,16.9485848514684,8.56724723863174,Cool,7,23.85,68.08,8.07
46.006147160826416,6.156853531267927,31.409850395306112,Warm,3,32.43,36.11,31.46
65.19316650433146,10.463192407398903,26.074125734848373,Neutral,7,27.27,34.83,37.9
37.72400024869889,5.382897359936734,17.271440958796394,Cool,2,45.14,34.69,20.17
53.930775259800654,12.002505183334602,9.082948168137026,Warm,5,39.4,38.45,22.15
60.3555316277328,19.12743993619992,23.113105856009224,Cool,6,32.41,7.26,60.33
61.03103208021669,8.290507447856248,8.841722546021874,Neutral,6,30.16,51.25,18.59
67.48302825603312,9.080712692577976,16.487453055961204,Warm,7,53.95,17.33,28.72
76.93685225597721,14.406480958744128,9.13077063364694,Neutral,9,24.69,44.87,30.44
77.72573755406151,24.26998481775177,28.493142628092137,Warm,9,48.6,20.25,31.15
45.37248155850951,15.886897752686425,34.90621033756271,Cool,3,63.46,13.78,22.76
63.66629172789628,12.35881502604169,17.394418112718498,Warm,7,21.63,37.22,41.15
65.7366397285818,17.060277267291763,33.29762985553478,Neutral,7,33.52,11.56,54.92
80.73493978108468,10.30069836281095,21.33386939802216,Neutral,10,45.67,10.7,43.63
33.293308848447026,12.0984932175402,25.87166808119931,Cool,1,69.52,9.78,20.7
49.70836083632397,19.294046327645155,25.57128466286635,Neutral,4,15.55,59.89,24.56
69.91281156303035,8.760494692308322,17.66055316378693,Warm,8,23.56,50.77,25.67
39.100975870761545,20.560504862893065,15.107678355986302,Cool,2,58.72,31.52,9.76
39.56532370343904,20.92482901082737,23.42403268830163,Cool,2,57.19,24.88,17.93
58.86675217926973,16.54040803381117,22.42395106814368,Neutral,6,9.12,67.44,23.44
76.90493575964148,9.6575829230363,19.10043651300324,Cool,9,42.73,44.04,13.23
62.17726017234752,6.333040811213799,14.083557108683348,Warm,6,23.52,63.91,12.57
35.964185678293056,12.509378569330009,16.165326804520483,Cool,2,81.42,8.14,10.44
83.98200873097424,14.083349403355276,22.942547921250835,Neutral,10,19.09,29.11,51.8
50.65081592811411,14.63989835465734,10.124837230275777,Neutral,4,45.12,13.27,41.61
30.768364446064695,11.945769486113957,32.38838780045069,Neutral,1,26.25,21.73,52.02
47.07213350202823,11.196942335065598,25.664366058523584,Neutral,4,60.28,20.72,19.0
33.73465348742047,22.131439773666717,17.3614065533696,Neutral,1,34.23,52.69,13.08
79.43663236380091,7.219961975826297,32.51326743204972,Warm,9,20.94,20.52,58.54
84.62992498171366,19.809522639070384,33.93692833885639,Warm,10,50.01,39.06,10.93
69.23193014802133,12.62817619806247,18.20051424555411,Neutral,8,47.96,40.71,11.33
38.90362881621447,7.855712733357693,13.089496025480152,Neutral,2,61.53,24.74,13.73
78.26653375545708,20.06855844513938,33.68860487976947,Warm,9,53.56,41.58,4.86
44.55175329627648,15.303844522764274,16.352951176160346,Neutral,3,40.39,48.49,11.12
53.58610637773761,23.754092307587356,24.582558958610104,Neutral,5,31.88,20.74,47.38
37.528042965367554,24.495201626723905,29.57521793584277,Neutral,2,26.6,47.07,26.33
60.69796554606571,16.437445424543732,27.620116785898727,Warm,6,81.42,16.89,1.69
75.81535470170559,23.95376051928941,33.92366131894708,Warm,9,48.15,27.87,23.98
39.402493566226006,21.7258262620492,31.07191676959024,Neutral,2,82.48,5.27,12.25
72.75186827138297,18.03359589756854,26.126936240213485,Neutral,8,44.36,31.12,24.52
31.65077886791515,18.660135468327137,21.082120600157577,Warm,1,13.36,16.65,69.99
83.3113680305554,10.501977631182488,25.00145707199848,Cool,10,24.38,30.89,44.73
57.203350925712215,10.29934123110886,22.711805522793625,Neutral,5,52.85,33.56,13.59
37.31062211881867,11.590608275479934,32.19893134473263,Neutral,2,15.37,52.54,32.09
66.6934010084403,7.634575469091239,10.253530294713348,Warm,7,37.22,56.29,6.49
57.26165342607661,8.172102105861473,30.79260212216832,Warm,5,11.07,43.69,45.24
30.960095199129317,24.95256594804313,21.78568045140812,Cool,1,23.37,71.22,5.41
33.76339568536654,21.089892848636445,28.98033071259741,Cool,1,43.06,32.96,23.98
38.16380949170546,10.191528985500984,17.482923458417083,Cool,2,15.52,65.2,19.28
73.1393164229518,13.9782344518558,24.923163060399805,Neutral,8,34.84,16.66,48.5
47.05227946378442,5.650523589825038,20.51433918261545,Warm,4,33.02,10.07,56.91
31.38100479123713,18.13458969443216,30.20429270200457,Cool,1,34.03,43.82,22.15
58.79783424619141,13.555462674717248,17.096186377819883,Warm,6,43.47,7.23,49.3
47.67053950304627,17.154735897577183,31.443357646026275,Warm,4,36.56,46.47,16.97
53.1634635594578,5.563826808944443,34.59308592792027,Neutral,5,57.81,28.16,14.03
57.67613320619986,9.826994076749996,13.170219602519223,Neutral,6,25.07,6.15,68.78
78.14241361508468,10.892387926923863,34.49219828743112,Warm,9,37.35,4.98,57.67
47.33546583341945,6.316596867263076,23.63650470894633,Neutral,4,34.81,27.61,37.58
58.83749071765944,5.425388217007743,27.074844615146333,Warm,6,47.61,48.77,3.62
50.10763641561133,16.71175367745225,22.0295152466812,Cool,4,45.82,22.27,31.91
49.42289892786634,22.589253870237847,24.31269633065998,Neutral,4,45.12,23.62,31.26
54.10072569574284,20.975664715473307,22.615001053128903,Warm,5,57.69,10.19,32.12
44.39794204070183,6.03978703955415,28.281782697759155,Cool,3,44.06,26.94,29.0
64.50759970745295,12.622937640694712,19.200864958143065,Neutral,7,42.95,14.91,42.14
68.03730630963844,24.316646394366654,12.969208845355766,Cool,7,84.33,12.34,3.33
71.90589617787975,13.97221261909085,20.724753519750443,Warm,8,72.74,22.08,5.18
62.42963432571045,11.836980838345164,16.96865809566678,Cool,6,30.75,47.35,21.9
39.86419338450515,5.243089493796327,33.33519233416802,Warm,2,34.4,37.09,28.51
61.97940218929401,17.01890969075438,22.75299100372757,Cool,6,50.62,36.97,12.41
42.42833396859122,23.56364196227903,9.786460098529892,Cool,3,49.18,22.45,28.37
56.28932381131014,14.569821402143784,9.609667784305794,Cool,5,30.11,19.3,50.59
53.961196532554624,7.601724802612639,26.44769676382044,Warm,5,58.92,28.59,12.49
43.08591845032223,11.749540914259438,20.810235855802127,Neutral,3,17.82,41.3,40.88
61.84643400167795,8.874341015525957,27.739780541096177,Neutral,6,59.9,8.68,31.42
34.66473482573493,5.920052840435055,25.1018230665516,Warm,1,57.25,15.2,27.55
79.04216256133006,16.90263349811363,24.24195474109525,Warm,9,55.73,8.86,35.41
83.44409190793606,15.35921055425158,17.324232710611973,Warm,10,52.08,12.36,35.56
72.92309963893233,21.079170151050405,28.36515428036961,Warm,8,36.3,36.4,27.3
51.067010571497306,13.581247386053318,8.595786014421853,Cool,4,35.1,32.87,32.03
54.99393434937508,11.490132983378947,23.897877294218027,Neutral,5,18.74,21.04,60.22
49.16732191669202,9.67249527297133,15.728056295479847,Neutral,4,50.76,39.59,9.65
55.7549279465842,23.00528222404141,18.74042290508565,Cool,5,48.52,43.21,8.27
47.3002710467412,15.789825847506744,18.716928457443096,Warm,4,48.22,32.52,19.26
75.56460568888254,9.863599605284518,14.29151203871454,Cool,9,43.31,35.37,21.32
63.502222746244186,21.425003091194085,19.77864271164325,Cool,7,72.62,8.0,19.38
60.83308611295312,23.37853067279109,29.41805646183287,Warm,6,31.32,41.36,27.32
41.83370944448801,20.24375022388164,33.00721063319492,Neutral,3,50.75,26.23,23.02
76.9946872688154,7.732018073023452,28.031200827885307,Warm,9,29.23,3.53,67.24
61.90697359022813,15.9924460221207,34.21442720914648,Neutral,6,45.48,14.92,39.6
53.048578200607054,17.371702981442308,15.249502057332377,Neutral,5,29.5,55.18,15.32
32.97294579632502,16.925171504654042,32.860424178477814,Neutral,1,55.15,17.47,27.38
54.9619529245457,12.59848581924029,14.14341467728451,Neutral,5,51.68,12.94,35.38
81.28242437806914,23.122220042649943,14.174273049297437,Warm,10,8.66,52.51,38.83
51.12061345175668,23.245091222023117,17.02186160436428,Neutral,4,26.18,38.23,35.59
40.09054491313347,15.650081328319636,15.73602782103232,Cool,2,52.65,32.4,14.95
65.14439644188248,18.475124595681795,27.37725626042449,Cool,7,46.15,6.78,47.07
36.47917527963173,12.189823024395103,34.6564554915035,Warm,2,48.11,3.38,48.51
74.99094214765569,6.628944257823184,11.944607269615643,Cool,9,14.26,70.19,15.55
36.58815901874576,18.942716117836184,15.603633136852055,Cool,2,73.62,9.54,16.84
66.82624846952298,9.461800368907117,25.0579207786244,Neutral,7,67.41,14.09,18.5
73.16454835929926,15.01239064667862,26.487579424787125,Cool,8,46.35,41.16,12.49
63.223147355878645,24.142696650795923,14.164943813952494,Cool,7,46.13,19.6,34.27
53.57357776146725,21.249476420883436,10.61807311606647,Cool,5,58.04,26.64,15.32
31.42273789879734,10.978523001966664,11.057573194275136,Neutral,1,54.31,24.63,21.06
55.06193613482212,23.866202237482995,34.10536985792163,Neutral,5,19.87,46.15,33.98
52.15862393273107,6.008335472044184,24.892571314536465,Cool,5,57.96,22.56,19.48
37.35468734114743,12.3468103055456,9.429270260358091,Neutral,2,79.56,13.93,6.51
56.63291425042516,21.31666249981236,32.63381033165066,Warm,5,36.82,20.35,42.83
46.4669270787195,16.013810893895894,16.659228454575935,Neutral,3,25.92,27.72,46.36
33.652005661001404,9.862490608453374,26.06716219944097,Neutral,1,53.15,11.18,35.67
60.772970234493954,20.388851588431137,27.902575176829256,Cool,6,37.02,34.44,28.54
47.2299409162967,9.613396234355172,28.053076072399488,Warm,4,34.98,44.65,20.37
78.2842966676509,24.82655803128441,9.39505548476495,Warm,9,28.71,45.61,25.68
46.55858421514526,5.693454084521328,11.10894681667043,Cool,4,53.77,27.0,19.23
67.0253719923637,19.972174171636645,28.417190320883076,Cool,7,49.59,5.37,45.04
62.14020207909479,14.50200681383441,16.09809373177279,Cool,6,29.88,45.6,24.52
64.1748533952136,19.121162292760616,16.200543994059295,Neutral,7,25.54,21.24,53.22
84.63290993531352,21.007283769106905,27.57151304665677,Neutral,10,52.0,10.25,37.75
61.7511762988996,8.197595267328827,21.986281647154645,Cool,6,21.77,36.27,41.96
34.87774983040121,5.814576046379402,14.483931707011212,Warm,1,54.15,14.5,31.35
38.59158764605664,10.3887889260731,23.57727533031067,Neutral,2,29.28,47.13,23.59
61.396396774625714,12.830513963556587,26.25679417603672,Warm,6,66.94,9.31,23.75
39.31938673574415,20.85516227145625,31.018780373641203,Cool,2,67.38,0.99,31.63
30.10428195796786,21.28936965177872,8.990446478046143,Warm,1,36.12,44.15,19.73
81.72669738893089,20.20069803606348,30.40836901673597,Cool,10,79.63,15.64,4.73
43.43019133729754,21.50831328247896,21.15616456070137,Cool,3,38.34,53.71,7.95
74.16918262208378,7.107298445017129,26.72768755179247,Warm,9,48.36,2.49,49.15
52.82192591206605,9.89431194047402,9.03582425660393,Neutral,5,49.73,8.3,41.97
58.88352769360164,13.038618272184843,29.646658242884374,Warm,6,51.32,20.22,28.46
46.56162872976861,9.403664038996226,14.969602682930445,Warm,4,82.16,15.05,2.79
74.54829675766376,19.02998202930332,19.66581669679868,Cool,9,19.96,40.2,39.84
31.21723767804359,8.754448113845042,31.508063921388977,Cool,1,48.48,26.44,25.08
49.03016039077419,20.596907903022878,8.13337948522906,Warm,4,36.51,21.14,42.35
50.4146084541004,20.220479818859975,24.293112021297205,Warm,4,77.89,10.15,11.96
68.76862860956457,23.695910349855662,8.9912494740428,Cool,8,51.09,42.67,6.24
80.39814313328301,18.48384233230001,9.560281319536331,Neutral,10,79.22,15.43,5.35
60.14609282209359,8.962614836471541,16.240792313479197,Neutral,6,18.56,7.42,74.02
56.81927843269661,21.108646585999725,9.6749926179771,Cool,5,35.36,45.49,19.15
53.56332930345129,13.54972908180536,16.0007966512946,Cool,5,55.44,16.74,27.82
47.24876141023161,14.484284333149276,10.83311481729072,Warm,4,54.15,29.59,16.26
57.286534765113,8.710510314062423,20.11472781080833,Warm,5,54.28,8.6,37.12
75.86376140261743,7.069501272931693,17.95557919771284,Cool,9,37.93,36.47,25.6
62.09806352712495,6.171018584879584,15.02774515428208,Warm,6,55.75,24.53,19.72
44.25418835417111,13.853096965208662,22.089433633240112,Neutral,3,8.62,83.77,7.61
43.00232228532734,13.487440521072694,14.429370767857966,Neutral,3,18.61,51.5,29.89
38.11357505757121,22.61946011279315,28.440299096862887,Cool,2,15.47,18.17,66.36
64.33374529954745,6.591762947440849,16.058167850989534,Neutral,7,52.68,30.91,16.41
35.34838381765333,6.05419579706878,23.36087795780734,Neutral,1,50.81,18.22,30.97
31.133754207811005,12.391483988535462,10.221352755480671,Cool,1,13.11,51.91,34.98
43.38838497734967,8.915822695785929,29.767434554412656,Warm,3,47.7,35.51,16.79
75.00664895604697,18.835552782839645,26.4797547488713,Cool,9,44.2,1.63,54.17
56.37171195535667,21.72237231090085,21.609892153207458,Neutral,5,41.22,7.36,51.42
53.14086665021394,16.92539756964106,26.966554204690805,Warm,5,70.78,21.25,7.97
75.0662199510227,16.874115659028693,28.73224492439809,Neutral,9,37.5,33.77,28.73
